conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81633a44-f1db-4a01-a940-804c6905e330,utilizar «software» de processamento de texto,released,skill/competence,cross-sector,,"Utilizar aplicações de «software» informático para a composição, edição, formatação e impressão de qualquer tipo de material escrito.",http://data.europa.eu/esco/skill/d822b4b2-26c7-4bd9-970d-229c6504f615 | http://data.europa.eu/esco/skill/446a36a5-2376-439f-b46b-4a214ba0acdf,"criar conteúdos digitais | utilizar programas informáticos de tratamento, edição e apresentação de textos"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8181aa4c-42bc-4036-a3d2-5cb6bbb34239,lidar com incidentes de cibersegurança,released,skill/competence,sector-specific,responder a incidentes cibernéticos | responder a ciberincidentes,"Detetar, identificar, analisar e responder a incidentes de cibersegurança nos sistemas ou redes de uma organização. Envolve planos de resposta a incidentes, tais como sistemas de deteção de intrusões, análise de registos e documentação de informações pormenorizadas sobre potenciais incidentes.
  ",http://data.europa.eu/esco/skill/802deca0-b880-4d1a-b366-e13b27621baf,cumprir procedimentos operacionais
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/818c2b89-1335-4443-ada7-e1046862e273,instalar componentes de automação,released,skill/competence,sector-specific,,Instalar os componentes de automação de acordo com as especificações do esquema do circuito.,http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,instalar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81b082fb-9a00-4660-976a-10c985979100,IBM InfoSphere Information Server,released,knowledge,sector-specific,,"O programa informático IBM InfoSphere Information Server é uma plataforma para a integração de informações provenientes de múltiplas aplicações, criadas e mantidas por organizações, numa estrutura de dados coerente e transparente, desenvolvida pela empresa de software IBM.",http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051 | http://data.europa.eu/esco/isced-f/0612,ferramentas de extração transformação e carregamento de dados | design e administração de bases de dados e de redes informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8203b07a-8097-4383-aff6-603b7df7f0f4,sistemas de caixa automático,released,knowledge,occupation-specific,,"As diferentes tecnologias, software, hardware e operações que são usados ou podem ser encontrados em caixas automáticas.",http://data.europa.eu/esco/isced-f/0613,desenvolvimento e análise de software e aplicações informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82312096-4df8-49ce-9cdd-a6e08af56b45,avaliar serviços de informação através da métrica,released,skill/competence,occupation-specific,,"Utilizar a bibliometria, a Webometria e as métricas Web para avaliar serviços de informação.",http://data.europa.eu/esco/skill/1d6c7de4-350e-4868-a47b-333b4b0d9650 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af | http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e,"avaliar dados, informações e conteúdos digitais | analisar e avaliar informações e dados | gerir dados quantitativos"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82313e12-9d39-47d1-b7c9-78bbd6bb50e2,software CAE,released,knowledge,cross-sector,,"Software para a execução de tarefas de engenharia assistida por computador (CAE), como a Análise de Resseguro Finito, e a análise por computador e a dinâmica dos fluidos digitais.",http://data.europa.eu/esco/isced-f/0613,desenvolvimento e análise de software e aplicações informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82394321-7f35-4a29-b2fa-4a58f66258f5,simular problemas de transporte,released,skill/competence,cross-sector,,"Utilizar dados relacionados com os transportes em «software» e modelos informáticos para simular problemas de transporte, como os engarrafamentos, a fim de encontrar soluções inovadoras.",http://data.europa.eu/esco/skill/a432ffcd-b58d-4417-836c-ea3282b626ca | http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,realizar simulações | utilizar ferramentas de conceção e desenho assistidas por computador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82de2df7-0d6c-42b1-94ac-b3e9a029e917,utilizar ferramentas para fazer cópias de segurança e recuperar informação perdida («back-up and recovery»),released,skill/competence,cross-sector,,"Utilizar ferramentas que permitem aos utilizadores copiar e arquivar «software», configurações e dados informáticos e recuperá-los em caso de perda.",http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,proteger dispositivos de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8300443c-c793-4102-bff5-aa917a0cb39f,definir o roteiro para a cadeia de blocos nas aplicações,released,skill/competence,cross-sector,criar um roteiro para a cadeia de blocos nas aplicações,"Definir e seguir um roteiro para a introdução de cadeia de blocos numa determinada aplicação. Identificar as principais ações e funções necessárias, bem como as etapas essenciais e os resultados a alcançar.
  ",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,conceber sistemas ou aplicações tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,modelação orientada a serviços,released,knowledge,sector-specific,modelização orientada a serviços | modelos orientados a serviços | software como serviço | modelos de serviços de TIC | modelos de computação orientada a serviços | modelação orientada para serviços,"Princípios e noções fundamentais da modelização orientada a serviços para empresas e sistemas informáticos que permitem a conceção e especificação de sistemas empresariais orientados a serviços numa variedade de estilos arquitetónicos, como a arquitetura de empresas e a arquitetura de aplicações.",http://data.europa.eu/esco/isced-f/0612,design e administração de bases de dados e de redes informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8327754d-3990-4056-b07e-4faa49cfcd26,inovar em TIC,released,skill/competence,sector-specific,,"Criar e descrever novas ideias originais de investigação e inovação no domínio das tecnologias da informação e da comunicação, comparando-as com as tecnologias e tendências emergentes, e planear o desenvolvimento de novas ideias.",http://data.europa.eu/esco/skill/f975091a-e5a5-4472-ac17-11680e53e98f | http://data.europa.eu/esco/skill/c2a0c52c-0b4b-4180-a918-92650ea3b458 | http://data.europa.eu/esco/skill/ab877a24-335d-4676-b366-c5c06651481a,"procurar inovação nas práticas correntes | pensar de forma inovadora | comunicação, colaboração e criatividade"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8359bd04-d2cb-4757-af1f-39a921df9efe,eliminar vírus informáticos ou «software» malicioso de um computador,released,skill/competence,cross-sector,,Realizar ações de remoção de vírus informáticos ou de outros tipos de «software» malicioso de um computador.,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,proteger dispositivos de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433,utilizar aprendizagem por máquina,released,skill/competence,sector-specific,,"Utilizar técnicas e algoritmos capazes de retirar conhecimentos a partir de dados, aprender com eles e fazer previsões, para otimização de programas, adaptação de aplicações, reconhecimento de padrões, filtragem, motores de pesquisa e visão computacional.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas de computador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,Microsoft Visual C++,released,knowledge,sector-specific,,"O programa Microsoft Visual C++ é um é um conjunto de ferramentas de desenvolvimento de software para escrever programas, tais como compilador, programa de depuração, editor de códigos e destaques de códigos, integradas numa interface do utilizador unificada. É desenvolvida pela empresa de software Microsoft.",http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde | http://data.europa.eu/esco/isced-f/0611,software de ambiente de desenvolvimento integrado | informática na ótica do utilizador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83934f53-5ffa-478f-9f8f-b779e9b4fc7a,tecnologias de self-service no turismo,released,knowledge,sector-specific,,"A aplicação de tecnologias de self-service no setor do turismo - reservas em linha, check-in em self-service em hotéis e companhias aéreas - permitindo aos clientes efetuar e completar eles próprios as reservas recorrendo a ferramentas digitais.
   ",http://data.europa.eu/esco/isced-f/0619,programas de tecnologias da informação e comunicação (tic) não classificados noutras áreas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83b33952-3872-46ec-9a2e-b28f91303a7e,supervisionar o desenvolvimento de «software»,released,skill/competence,sector-specific,,"Organizar, planear e supervisionar o desenvolvimento de aplicações e estruturas, a fim de criar um produto de «software», desde as primeiras fases de planeamento até ao ensaio do produto final.",http://data.europa.eu/esco/skill/aab9f44d-fe0e-46d8-a470-11ce82a64846,supervisionar uma equipa ou um grupo
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83b493c8-4837-41e3-9800-cff1df06cf38,configurar sistemas de integração de media,released,skill/competence,occupation-specific,,"Definir e configurar a relação entre os sinais de entrada e de saída para aplicações de espetáculos e de eventos. Utilizar software de programação visual, traduzindo os protocolos de sinal utilizados, emparelhando, fundindo ou dividindo fluxos de dados.
   ",http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,operar equipamento audiovisual
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d,IBM Informix,released,knowledge,sector-specific,,"O programa informático IBM Informix é um instrumento para a criação, atualização e gestão de bases de dados, desenvolvido pela empresa de software IBM.",http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0612,sistemas de gestão de bases de dados | design e administração de bases de dados e de redes informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410,software de base para a banca,released,knowledge,sector-specific,aplicação bancária central,"Seleção de <i>software</i> para a gestão das principais atividades bancárias (por exemplo, depósitos, pagamentos, empréstimos, transações bancárias, dados sobre clientes) e outras funções relacionadas com a banca.
  ",http://data.europa.eu/esco/isced-f/0611,informática na ótica do utilizador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84f58e3d-8669-4d83-8c1d-5dd1e73a654f,criar modelos de bases de dados,released,skill/competence,sector-specific,criar diagramas para bases de dados | elaborar estruturas para bases de dados | conceber modelos de bases de dados | criar modelação de bases de dados | criar modelos para bases de dados | elaborar modelos de bases de dados,"Desenvolver modelos e diagramas de conceção de bases de dados que estabeleçam a estrutura de uma base de dados, utilizando ferramentas de modelização de «software», para aplicação nos processos futuros.",http://data.europa.eu/esco/skill/29fb0fb5-dfc4-4098-ac9b-3a712000f48f | http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,gerir bases de dados | utilizar bases de dados | conceber sistemas ou aplicações tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84f73180-4a45-49f4-9140-cb49bbc29531,configurar os comandos do «scanner»,released,skill/competence,sector-specific,configurar os comandos do equipamento de digitalização,"Utilizar um rato, um teclado ou outros comandos para configurar o «scanner» com precisão.",http://data.europa.eu/esco/skill/a1a032e1-4b7a-4603-8516-43d83707ffac | http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,regular os controlos das máquinas | utilizar ferramentas digitais para controlar máquinas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85038d57-1fdd-40de-b908-2c005545a8c3,SketchBook Pro,released,knowledge,sector-specific,,O programa informático SketchBook Pro é uma ferramenta informática que permite a edição e a composição digitais de gráficos a fim de gerar tanto rasters 2D como gráficos vetoriais de 2D. É desenvolvido pela empresa de software Autodesk.,http://data.europa.eu/esco/isced-f/0611 | http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516,informática na ótica do utilizador | software de edição gráfica
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8542b62b-18b1-4c7f-9d4e-e717c10fbd72,produzir «designs» têxteis,released,skill/competence,sector-specific,,"Produzir «designs» têxteis, manualmente ou em computador, utilizando «software» especializado de desenho assistido por computador (CAD).",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,conceber sistemas e produtos
